vote_average,vote_count,revenue,budget,popularity,runtimecat,adult
0.6848000000000001,0.0022901869836208146,0.0031121470596671605,0.018476127122015486,0.0020455142790255136,8,0
0.6175,0.001826351645165966,0.004121080920562059,0.015215250467935803,0.0022151667286165275,4,0
0.755,0.22211914770256558,0.11339228651721038,0.23912878071474072,0.020905656873913162,2,0
0.6512,0.009450645021017539,0.003227880349103316,0.04347618146995972,0.0045826199080470364,1,0
0.7797000000000001,0.15306566169010002,0.0006635094794956241,0.0008673931899851957,0.009355931841126493,16,0
0.5813,0.004116538628786781,0.00010359355588425219,0.02173700377609517,0.00266167327409524,3,0
0.7200000000000001,0.006696622698941876,0.015795842121318023,0.045650099239346174,0.004508146490214761,4,0
0.44960000000000006,0.003565734164371648,2.1769637988097093e-05,0.009780456044469664,0.003051406362033652,15,0
0.6944,0.02783012030729091,0.006936890630087797,0.13043289224541793,0.02005138331868912,1,0
0.5452,0.007856211045078996,0.0026590021670674516,0.05434577031689199,0.007323442061183753,1,0
0.51,0.0005218147557617046,0.00014179097970329924,0.0004978271691894983,0.0005309988087592762,2,0
0.68,0.0002609073778808523,0.0009354568862720833,0.0029847890973676034,0.0007724529840630227,1,0
0.6145,0.1142774315118133,0.12165788163884356,0.17173732986376058,0.014331290490746426,16,0
0.7326,0.004928250471082765,0.006156229797444689,0.015432642244874447,0.002518069822669775,5,0
0.6154000000000001,0.009624583272938107,0.0031887050564587288,0.09782412570462111,0.004634383942863193,7,0
0.7443,0.14486157414117987,0.12150231635576769,0.11304155009032629,0.006732664141249691,5,0
0.6478,0.010784171619075227,0.0008608980651661677,0.017389168237322256,0.0035583599417170365,16,0
0.6742,0.016408175097840268,0.013102083370020516,0.05434577031689199,0.003007657403576127,3,0
0.6183000000000001,0.004116538628786781,0.02785888291591287,0.034780510392413894,0.004826077852440441,3,0
0.66,0.0010726192201768372,0.0009750942638356296,0.00680622131787243,0.001092054153863417,2,0
0.7000000000000001,2.8989708653428032e-05,4.298210622565041e-05,1.712177635168772e-05,0.0002484673671175481,3,0
0.54,0.0003188867951877084,0.0006153151511530084,0.005432620505696752,0.0014988192790639195,3,0
0.5315000000000001,0.03916509639078127,0.013681651070910735,0.14130248109235022,0.009409699645032306,1,0
0.7065000000000001,0.03600521814755762,0.014877392764724138,0.008693497159776435,0.005103599871358024,5,0
0.5918,0.08783881721988694,0.0625978066776426,0.1847808364800793,0.00709367653890301,1,0
0.65,0.05951587186548775,0.00019557684339391356,0.004345661621003524,0.010987667803137703,1,0
0.0,0.0,2.3258160243693477e-05,0.0009108715453729248,0.0002003769089657646,3,0
0.6038000000000001,0.0011305986374836932,0.0017098168096797602,0.00019347868147539453,0.0014039742088201238,14,0
0.6538,0.47424264386142917,0.22053597550575882,0.369563846877928,0.020027004128098286,2,0
0.6765,0.017625742861284245,0.0012455743543261263,0.033693551507720666,0.0034969110229675355,5,0
0.45,0.00011595883461371213,0.0004350644092643838,0.000973915160685132,0.0004354858154855951,16,0
0.5631,0.06316857515581968,0.06087352329229125,0.17391124763314705,0.00627947836547212,16,0
0.6214000000000001,0.029888389621684303,0.03309916668727579,0.05434577031689199,0.0073531646360136755,1,0
0.658,0.05061603130888535,0.022496623091278978,0.03260659262302744,0.009549295558278456,15,0
0.58,0.0030729091172633713,0.0034199756511278097,0.015215250467935803,0.003227404080408582,1,0
0.7196,0.005218147557617046,0.0008889405657846963,0.010867414929162891,0.009520574867993362,2,0
0.5738000000000001,0.11187128569357878,0.13376184961280016,0.5869556238165736,0.010415591728040444,6,0
0.71,0.20701550949412958,0.09856477737573244,0.13478072778419084,0.013855395331952737,5,0
0.5411,0.011566893752717786,0.0006480756379833237,0.02173700377609517,0.004424990072993969,15,0
0.0,0.0,0.00017067385237651536,0.0002152178591692591,0.0002003769089657646,5,0
0.5492,0.001855341353819394,0.004081815331530644,0.009768340800740873,0.001919276826377082,16,0
0.4,0.00028989708653428034,0.0017782231633376821,0.09999804347400756,0.0008178717500952624,5,0
1.0,2.8989708653428032e-05,0.005597887561999217,0.004713053724029835,0.0009708261239391295,5,0
0.0,0.0,0.00017067385237651536,0.0007586973015158729,0.0004738913897040333,4,0
0.6654,0.06435715321061024,0.015220071657119352,0.018910910675892775,0.0067476924094221225,15,0
0.5514,0.007450355123931004,0.00044299407378041016,0.010867414929162891,0.003765082119466717,1,0
0.6524000000000001,0.00721843745470358,0.006202585705032748,0.009780456044469664,0.0037166576997999905,1,0
0.51,0.058965067401072616,0.06738401454593253,0.08260670131891593,0.0135945713887823,15,0
0.7132000000000001,0.0824177417016959,0.07251419316060649,0.3260854914901989,0.006788769675760105,4,0
0.6543000000000001,0.00678359182490216,0.000626037163025351,0.03912834593118681,0.0027044203480079366,1,0
0.6956000000000001,0.004957240179736194,0.0037620074194174196,0.026084839314868078,0.003505260060841109,1,0
0.6118000000000001,0.032613422235106534,0.009241453484439164,0.026084839314868078,0.004359199654550209,16,0
0.6728000000000001,0.002609073778808523,0.005656863415741858,0.004019573955595556,0.0032761624615902517,8,0
0.5544,0.002638063487461951,0.0006965630875513637,0.006519579390389979,0.0030854704365578323,1,0
0.34,0.0004348456298014205,5.359637809098188e-06,0.010867414929162891,0.0014023044012454093,16,0
1.0,2.8989708653428032e-05,9.990542732678533e-05,0.00398008908715019,0.00032026909283028044,13,0
0.5589000000000001,0.0238875199304247,0.010031815022094503,0.03260659262302744,0.004598316099249355,15,0
0.658,0.023829540513117843,0.0031485631820369554,0.010867414929162891,0.0031896664292200296,16,0
0.6052,0.018843310624728223,0.00029090383347037417,0.04782401700873263,0.005868705702092303,2,0
0.5587,0.011711842295984926,0.00029906778974767885,0.03043267485364099,0.007929248249290248,16,0
0.6334,0.006754602116248731,0.004540797680319752,0.023910921545481623,0.003922711954519785,15,0
0.6958000000000001,0.01516161762574286,0.009213089131926675,0.0586936058556649,0.003943417568446248,6,0
0.7400000000000001,0.2186113929555008,0.05429166711019636,0.08695453685768884,0.014149615426617468,3,0
0.6529,0.021162487317002463,0.006099748381388184,0.13043289224541793,0.004470408839026208,4,0
0.0,0.0,3.386114506067139e-05,1.9565259924478096e-05,0.00028152955709689925,16,0
0.5545,0.02872880127554718,0.03875518973096296,0.10869371455155338,0.006560339999539133,2,0
0.6371000000000001,0.037802580084070156,0.022907686105267173,0.1847808364800793,0.011738747250244376,6,0
0.6932,0.06612552543846935,0.03466266641086248,0.08478061908830238,0.008518022400134653,1,0
0.6549,0.019655022467024205,0.0018751204212623604,0.011954373813856119,0.0029088047951530164,1,0
0.8036,0.11123351210320336,0.017776084980468888,0.03912834593118681,0.009430739220473711,7,0
0.6005,0.008030149296999564,1.2473898589522076e-05,0.008693497159776435,0.004332816694869717,16,0
0.7496,0.04165821133497608,0.009175811089500791,0.03912834593118681,0.0065035665419988335,3,0
0.6241,0.0504710827656182,0.017043308595386324,0.041302263700573265,0.004567591639874604,1,0
0.6400000000000001,0.0011016089288302653,0.002233125415162863,0.014997858690997156,0.00226425907131314,2,0
0.7158000000000001,0.0005508044644151327,0.03505791421791673,0.031534044639227474,0.0010720164629668407,2,0
0.0,0.0,0.00020487702920547635,2.1739177693864553e-05,0.0002003769089657646,5,0
0.4818,0.006058849108566459,0.00026347288565354746,0.0009707064580575176,0.004715536590994327,1,0
0.5375,0.0016234236845919698,0.0007453282669152548,0.011097076297991953,0.0011057465759760777,15,0
0.635,0.006203797651833599,0.0003105125147464175,0.017389168237322256,0.003295532229456942,16,0
0.7151000000000001,0.07882301782867082,0.009664812198465605,0.06956319470259718,0.006455142122332107,4,0
0.5101,0.03420785621104508,0.020972834966149555,0.1326068100148044,0.004097373826834943,2,0
0.5418000000000001,0.03304826786490796,0.004086237802294629,0.006519579390389979,0.00488619092513017,15,0
0.0,0.0,0.00034168973652132033,1.9565259924478096e-05,0.0002003769089657646,0,0
0.6793,0.02003188867951877,0.0032471774394384474,0.07173711247198365,0.005085899911066049,1,0
0.6038000000000001,0.0007537324249891289,0.00013647067554755436,0.008693497159776435,0.00129677256252344,4,0
0.5369,0.02046673430932019,0.026678336325437504,0.17391124763314705,0.00757959054314499,2,0
0.8500000000000001,5.7979417306856065e-05,7.608257263364571e-05,9.921760699479782e-06,0.00039073497248324097,14,0
0.73,0.016234236845919698,0.0034376446702458823,0.026084839314868078,0.0036835955098206393,2,0
0.6940000000000001,0.02310479779678214,0.010626725926078426,0.03260659262302744,0.007348155213289531,1,0
0.6966000000000001,0.010117408320046383,0.0035567883584436536,0.009780456044469664,0.005945850812044121,2,0
0.5783,0.091636469053486,0.05059784714410516,0.07608494801075656,0.01522196585109925,15,0
0.6207,0.02991737933033773,0.006659720056177787,0.006519579390389979,0.01159848341396834,15,0
0.7576,0.002869981156689375,0.006840293334023909,0.0008282626701362394,0.002616254508063,6,0
0.6081000000000001,0.06424119437599651,0.014683239799581615,0.07608494801075656,0.00880623118753041,2,0
0.5656,0.02594578924481809,0.005888788317183678,0.14130248109235022,0.006165263527361633,1,0
0.78,0.023626612552543846,0.008815653689682441,0.014128291583242573,0.014428139330079881,2,0
0.5963,0.00974054210755182,0.0002476758064033235,0.004345661621003524,0.004490446529922785,1,0
0.7463000000000001,0.016118278011305987,0.018461592233142057,0.034780510392413894,0.005384461505425039,3,0
0.635,0.0353674445571822,0.006414783924238464,0.041302263700573265,0.008520026169224312,1,0
0.6609,0.018611392955500797,0.0022851477630561764,0.041302263700573265,0.004590301022890724,3,0
0.6252,0.029424554283229452,0.0012718051126680246,0.015215250467935803,0.004126094517120036,16,0
0.6607000000000001,0.0031018988259167994,0.038307216016668026,0.1369546455535773,0.007669092229149697,5,0
0.53,0.0002609073778808523,0.0004237773609108267,0.0052152287287581065,0.001070346655392126,3,0
0.7582,0.6062037976518336,0.12958124592969797,0.3260854914901989,0.026155531888816197,3,0
0.7335,0.004841281345122481,0.006156229797444689,0.02065004489140194,0.003928723261788758,1,0
0.6089000000000001,0.16025510943615015,0.08909965700486504,0.4673901465003185,0.008641254199148598,5,0
0.6786,0.00040585592114799246,0.005130134492575859,0.015215250467935803,0.0009274111269965472,9,0
0.6807000000000001,0.4177127119872445,0.1819143844095851,0.43478137995952165,0.01838190970548936,2,0
0.6706000000000001,0.009450645021017539,0.0007521278584688523,0.0023891356285557146,0.0024035210230443464,4,0
0.5700000000000001,0.009305696477750399,0.005550302734267694,0.13043289224541793,0.006411393163874582,1,0
0.7000000000000001,2.8989708653428032e-05,0.0009573469194426183,0.00014347857277950606,0.0002978936713291034,4,0
0.6122000000000001,0.011392955500797216,0.0003523758350579926,0.008693497159776435,0.0049623341505371605,16,0
0.6026,0.039252065516741555,0.05139682206778133,0.10869371455155338,0.006201999294005358,1,0
0.7393000000000001,0.09998550514567328,0.10745851862827424,0.10869371455155338,0.007493762433804654,4,0
0.631,0.0006087838817219887,0.000768203351578464,0.00045869664934054214,0.0010863768081093871,16,0
0.734,0.022640962458327293,0.010272924160578433,0.026084839314868078,0.00479535339306569,6,0
0.7292000000000001,0.12656906798086678,0.047058804419895676,0.13043289224541793,0.009933351300462837,16,0
0.6811,0.1445716770546456,0.0762076194481324,0.10869371455155338,0.007075642617096091,1,0
0.0,0.0,0.0005127056206661253,0.0002152178591692591,0.00039173685702806983,16,0
0.7927,0.08723003333816495,0.0001761138676511616,0.006519579390389979,0.012588011382744275,15,0
0.5795,0.015277576460356573,0.019734890998542205,0.07608494801075656,0.004932277614192296,2,0
0.6000000000000001,0.000840701550949413,0.0002252221048786472,0.0023891356285557146,0.0014670929351443397,1,0
0.6021000000000001,0.005537034352804754,0.0011482297188485252,0.010867414929162891,0.002095942467781898,16,0
0.7394000000000001,0.1959704304971735,0.06218574322073214,0.013041332698549346,0.012573984999116673,2,0
0.6315000000000001,0.006174807943180171,9.706348536406696e-05,0.001736960297739778,0.0038235253845817314,15,0
0.9,2.8989708653428032e-05,6.860404801999339e-05,5.917404168269931e-05,0.00036401805128780573,3,0
0.7504,0.012030729091172634,0.02942335161549912,0.015215250467935803,0.006485532620191915,2,0
0.32000000000000006,0.00023191766922742426,0.0007793340914139127,0.041302263700573265,0.0007059946425893773,2,0
0.752,0.14729670966806782,0.0028054249409769287,0.010867414929162891,0.005219484517043225,1,0
0.6448,0.03093201913320771,0.007233229348356293,0.0586936058556649,0.004898547501183058,1,0
0.592,0.01014639802869981,0.002866889075833876,0.11956330339848567,0.004586293484711409,1,0
0.5700000000000001,8.69691259602841e-05,3.4288684771033396e-05,0.00021793525638099214,0.0002003769089657646,0,0
0.7167,0.013103348311349471,0.002000423075511722,0.013041332698549346,0.005951862119313095,15,0
0.6947000000000001,0.005710972604725323,0.0041069040457982235,0.008910888936715081,0.003537654327790574,1,0
0.47000000000000003,0.00028989708653428034,0.00012024845080934645,0.0007642864441009655,0.0005016101954442975,0,0
0.6259000000000001,0.05725467459052037,0.03936887544277184,0.028258757084254533,0.008096896929791606,2,0
0.6855000000000001,0.023539643426583563,0.027581280355879513,0.03260659262302744,0.006739677333063493,1,0
0.6296,0.02090157993912161,0.00010062779842141298,0.010867414929162891,0.003322917073682263,16,0
0.5631,0.05354399188288157,0.06234871999019507,0.1956504253270116,0.011628539950313207,15,0
0.5925,0.0011595883461371214,0.0019544290375345134,0.014128291583242573,0.0015552587750892763,1,0
0.0,0.0,0.043461222958543426,0.04721564612096983,0.0002003769089657646,10,0
0.6408,0.04476011016089288,0.04990086917201886,0.08695453685768884,0.006863911016622267,1,0
0.7551000000000001,0.009943470068125815,0.00523479621367248,0.00033043550094674125,0.00559018179862989,9,0
0.6727000000000001,0.017132917814175967,0.0022912708157720968,0.03260659262302744,0.0047642949721759965,16,0
0.6737000000000001,0.02974344107841716,0.0058054621957611945,0.04347618146995972,0.004941628536610699,1,0
0.752,0.1523119292651109,0.02099687877336501,0.041302263700573265,0.012492164427955652,2,0
0.7057000000000001,0.10645021017538774,0.12958947897639247,0.249998369561673,0.0077909881821038715,5,0
0.7031000000000001,0.0013915060153645456,0.0007863310352978133,0.0006717405907404147,0.0030654327456612557,8,0
0.6493000000000001,0.0184084649949268,0.01951564966116387,0.07608494801075656,0.006383006435104432,3,0
0.5493,0.019568053341063922,0.03309249569966707,0.07608494801075656,0.005452255692958455,15,0
0.58,0.0005508044644151327,4.933808257577623e-06,3.2608766540796827e-06,0.0003974142027820998,14,0
0.654,0.025134077402522104,0.03773177492906222,0.14130248109235022,0.005248205207328318,1,0
0.7496,0.12106102333671546,0.024434835034551804,0.045650099239346174,0.011088524180650471,2,0
0.638,0.0013335265980576896,0.0025648962304037847,0.0076065382750832074,0.002236540265572876,16,0
0.7025000000000001,0.008580953761414697,0.0017392315417526665,0.003656529688108018,0.005035805683824608,2,0
0.6494,0.0069285403681693,0.0029930707517277426,0.04347618146995972,0.004241311239775351,16,0
0.6991,0.014378895492100304,0.0027140261857592743,0.019563086006708714,0.005284273050942156,2,0
0.0,0.0,6.498603597502589e-06,1.9565259924478096e-05,0.0002003769089657646,15,0
0.6601,0.012030729091172634,0.005831305432109621,0.023910921545481623,0.0043732260381778125,2,0
0.6533000000000001,0.28679518770836354,0.3012183517722625,0.5326076795819122,0.011220438979052932,5,0
0.6571,0.09195535584867372,0.05016271330239181,0.08695453685768884,0.01377524456836643,3,0
0.5824,0.008233077257573562,0.00035352027335468965,0.02173700377609517,0.005384461505425039,16,0
0.6733,0.1378460646470503,0.03299057057474854,0.08043278354952947,0.008707712540622244,16,0
0.6136,0.008957819973909263,0.019324712136675037,0.06738927693321073,0.004043272061414187,1,0
0.6464000000000001,0.026409624583272936,0.03936806927389398,0.06575883860617089,0.0041077266337981744,1,0
0.544,0.02327873604870271,0.032570014811063225,0.11521546785971275,0.004084015366237225,2,0
0.663,0.05899405710972604,0.008297885314782094,0.04347618146995972,0.005254884437627176,1,0
0.6241,0.01501666908247572,0.00786638863889274,0.022823962660788396,0.00700851635259256,16,0
0.6159,0.001826351645165966,0.0017611215749232015,0.003856530122891572,0.002450275635136358,2,0
0.7128000000000001,0.04583272938106972,0.0019353135660683438,0.017389168237322256,0.0037276784297931077,16,0
0.7032,0.10253659950717495,0.014697787094750508,0.05434577031689199,0.009948379568635271,4,0
0.683,0.09511523409189737,0.010904562435841297,0.06956319470259718,0.0054325519635768215,5,0
0.7847000000000001,0.32340918973764315,0.10702068683997262,0.08695453685768884,0.013045872619731048,4,0
0.6349,0.010929120162342367,0.00015484051775885272,0.0010847849669238412,0.0037283463528229935,16,0
0.7337,0.47383678794028117,0.09523989442291982,0.019563086006708714,0.014864627030110303,2,0
0.5700000000000001,0.00663864328163502,0.005893948208440095,0.012171765590794765,0.004848787235456561,16,0
0.7476,0.010871140745035512,0.003480970518398664,0.0002152178591692591,0.0090480193243491,2,0
0.7144,0.028091027685171764,0.0006074631278483837,0.002171743851617069,0.004468405069936551,1,0
0.52,0.0002609073778808523,0.0008065109096269003,0.0021739177693864556,0.0009962071990747931,16,0
0.45,5.7979417306856065e-05,0.0010332779720029117,0.0007673929725934188,0.00022976552228074339,3,0
0.5308,0.0041455283374402085,0.00017001988763554562,0.013041332698549346,0.004540540757164226,15,0
0.8,2.8989708653428032e-05,1.48893269371833e-05,1.5702208048278366e-05,0.00021774290774279756,16,0
0.6298,0.05081895926945934,0.026191985962676932,0.00760688392800854,0.006626130417982893,2,0
0.7158000000000001,0.11497318451949558,0.02475650291542099,0.09782412570462111,0.008692684272449812,6,0
0.6200000000000001,0.058240324684736916,0.04498473403794053,0.09130237239646175,0.006039026074713202,1,0
0.58,0.0014204957240179735,0.0006261154883002893,0.013041332698549346,0.003417762143926058,2,0
0.5902000000000001,0.0015944339759385417,0.00016614398363728775,0.009486324970271676,0.0021603970401658855,1,0
0.55,0.0007537324249891289,0.0016448957597407093,0.00542872919288955,0.0010786956932656994,16,0
0.6857000000000001,0.12230758080881286,0.041655834606072875,0.23912878071474072,0.008919778102611011,1,0
0.7452000000000001,0.033077257573561385,0.006601036297565266,0.01238915736773341,0.008108585582814609,2,0
0.6141000000000001,0.07650384113639658,0.07280962412656194,0.17391124763314705,0.0068969732066016184,16,0
0.58,0.0004928250471082766,0.00017067385237651536,0.0010847849669238412,0.0008028434819228301,6,0
0.7209,0.0047253225105087695,0.004127145485845602,0.05316680253652725,0.016006775411215163,5,0
0.58,0.005218147557617046,0.0036269000824982675,0.000921741134219857,0.003090813820796919,16,0
0.634,0.014146977822872879,0.00916956832566597,0.06521535916382427,0.0034858902929744183,1,0
0.65,0.00023191766922742426,0.0004868107375206872,0.00591808025669621,0.0012159538759072483,16,0
0.6941,0.0857225684881867,0.09356333473019793,0.10869371455155338,0.006711290604293343,4,0
0.629,0.10914625308015655,0.021659572507093265,0.09565020793523465,0.007706161957308363,3,0
0.6421000000000001,0.0031308885345702276,5.7544108760580555e-05,0.000367392103026311,0.0014864627030110303,14,0
0.6178,0.04406435715321061,0.052929046064443847,0.0934762901658482,0.006969108893829293,1,0
0.7303000000000001,0.26954631105957383,0.12988660881414102,0.43478137995952165,0.01878733898463009,4,0
0.44000000000000006,0.0001739382519205682,0.0005127056206661253,0.0018456561862091006,0.0005193101557362732,6,0
0.5325000000000001,0.023916509639078126,0.007276287043602735,0.07173711247198365,0.005982586578687846,15,0
0.71,0.003594723873025076,0.0010941596267584623,0.0009391324763749487,0.0034638488329881843,16,0
0.6516000000000001,0.048267864907957675,0.06410079003640226,0.060867523625051365,0.009277450885114901,3,0
0.75,0.008899840556602406,0.0077041520261763915,0.010867414929162891,0.008954510100165076,1,0
0.7289,0.08928830265255834,0.010465830077893774,0.009780456044469664,0.010091649058545791,2,0
0.78,0.0006667632990288448,0.00017488597360300188,0.006519579390389979,0.0008248849419090643,1,0
0.6651,0.008059139005652994,0.0037601375317401803,0.013041332698549346,0.003346962302758155,3,0
0.7160000000000001,0.2327873604870271,0.16784140624178,0.3260854914901989,0.013723814495065219,5,0
0.5481,0.053601971300188435,0.03846540844575611,0.10434587901278047,0.006209012485819159,1,0
0.6172,0.006319756486447311,0.005028358835540066,0.015215250467935803,0.0028002673027965603,16,0
0.675,0.001855341353819394,0.00273591211454859,0.008190854762727746,0.0027945899570425304,1,0
0.6900000000000001,0.0504710827656182,0.026512696496626673,0.060867523625051365,0.006070752418632782,16,0
0.6856,0.061197274967386577,0.0033919608550825125,0.03260659262302744,0.004157486899524673,1,0
0.7444000000000001,0.027627192346716914,0.0032466541308329645,0.06738927693321073,0.004912239923295719,5,0
0.6238000000000001,0.005247137266270474,0.005232744023062742,0.013041332698549346,0.0038469026906277374,3,0
0.37000000000000005,8.69691259602841e-05,0.0008889405657846963,0.009128280713653727,0.0012810763713211218,7,0
0.7176,0.006522684447021307,0.08786238376155531,0.013231148328583325,0.0034551658335996677,8,0
0.7040000000000001,0.042209015799391215,0.004979724996375198,0.02065004489140194,0.005353737046050287,3,0
0.6950000000000001,0.008088128714306421,0.00019986044925997262,0.013041332698549346,0.006502898618968948,15,0
0.5748000000000001,0.0645310914625308,0.0581302848572659,0.2608679584086052,0.0073227741381538675,14,0
0.562,0.009653572981591535,0.0013391580084796146,0.02173700377609517,0.005166384636167298,1,0
0.65,5.7979417306856065e-05,0.002188661285285214,0.013693508029365283,0.004078004058968253,7,0
0.5608,0.0037686621249456444,0.00022059304692661564,0.034780510392413894,0.002629279007145775,1,0
0.0,0.0,6.806432188963238e-05,1.9565259924478096e-05,0.0002003769089657646,0,0
0.5421,0.003478765038411364,0.0028438891495752416,0.06521535916382427,0.0027207844622401407,16,0
0.6897000000000001,0.004493404841281345,0.0017950596771317382,0.007171754721205916,0.0030317026326520183,3,0
0.7106,0.01782867082185824,0.009796055260466622,0.02173700377609517,0.005864364202398044,3,0
0.7176,0.07896796637193797,0.010507774117702666,0.05434577031689199,0.005697049483411631,15,0
0.5971000000000001,0.10853746919843456,0.07547690859289853,0.10434587901278047,0.012711577143273164,15,0
0.5416000000000001,0.005710972604725323,0.00413824236453599,0.041302263700573265,0.004677131016775889,3,0
0.6832,0.05797941730685607,0.011933758942753208,0.08695453685768884,0.0108056587774938,2,0
0.5804,0.011914770256558922,0.0007849030526652041,0.006519579390389979,0.004912907846325605,2,0
0.7057000000000001,0.11332077112625018,0.019706084056921546,0.013041332698549346,0.00893113279411907,16,0
0.6196,0.03803449775329758,0.02386201151606872,0.04347618146995972,0.006973116432008608,2,0
0.68,0.004116538628786781,0.01419715040706025,0.028921802003917405,0.005001073686270541,4,0
0.5702,0.09975358747644586,0.0698813314554941,0.1956504253270116,0.012306815787162318,2,0
0.61,0.0004638353384548485,0.00034168973652132033,0.0006065230576588211,0.0009501205100126672,5,0
0.6969000000000001,0.09427453254094796,0.0064640583889053384,0.010867414929162891,0.004565253909270004,16,0
0.5243000000000001,0.005247137266270474,0.0014336569396450462,0.006471753199463477,0.002354094718832791,16,0
0.48,0.0042324974634004925,0.0036660185978693183,0.05434577031689199,0.003639512589848171,16,0
0.5700000000000001,0.0023771561095810986,0.00098857031550624,0.0003239137476385819,0.0029014576418242718,14,0
0.6918000000000001,0.003362806203797652,0.0005580043080584012,0.009736977689081935,0.002461964288159361,5,0
0.7364,0.024380344977532976,0.009330800049047083,0.026084839314868078,0.004632380173773535,15,0
0.68,0.0020872590230468185,0.00010706175801470883,0.0008673931899851957,0.0029088047951530164,16,0
0.6562000000000001,0.030874039715900855,0.0043710606529565816,0.08478061908830238,0.00421392639555003,2,0
0.631,0.022119147702565588,0.0020065929865798983,0.034780510392413894,0.00534271631605717,2,0
0.756,0.19973909262211914,0.032855523093388836,0.028258757084254533,0.010148088554571149,2,0
0.6414,0.039252065516741555,0.0034462402706147686,0.03043267485364099,0.00912282670369632,1,0
0.7076,0.008349036092187274,0.00337514965163931,0.015378376909515023,0.0040332532159658985,5,0
0.6190000000000001,0.02049572401797362,0.011708776260112363,0.11956330339848567,0.005114954562866085,16,0
0.5997,0.00501521959704305,0.017990528980265194,0.03260659262302744,0.003137902394403874,1,0
0.6794,0.023336715466009565,0.02017026460452512,0.011954373813856119,0.00450580875961016,3,0
0.36000000000000004,0.00040585592114799246,0.0005775209827887747,0.013041332698549346,0.0012563632192153442,16,0
0.6907000000000001,0.038643281635019566,0.05597133108324725,0.06521535916382427,0.00683819597997166,15,0
0.6629,0.11236411074068706,0.033397218984703415,0.04347618146995972,0.005247203322783489,2,0
0.5917,0.014031018988259168,0.004994408420187871,0.031954417292211504,0.0035683787871653248,1,0
0.6774,0.013103348311349471,0.0009664186280329636,0.008693497159776435,0.004889864501794542,2,0
0.5784,0.07061893027975069,0.0014558082850865545,0.008693497159776435,0.005107941371052283,16,0
0.7000000000000001,0.0007537324249891289,0.011628738090078448,0.026084839314868078,0.0028577086833667465,8,0
0.6935,0.0069285403681693,0.027934725382245177,0.06738927693321073,0.00392104214694507,7,0
0.6214000000000001,0.031192926511088563,0.03113712197038854,0.05434577031689199,0.008683667311546352,2,0
0.6419,0.030961008841861138,0.004106995026248588,0.02173700377609517,0.0051182941780155145,2,0
0.7139000000000001,0.2194520945064502,0.14587800075834326,0.1956504253270116,0.015568951865124967,3,0
0.6619,0.10181185679083925,0.10274614892015445,0.09565020793523465,0.017490566422106647,16,0
0.564,0.04142629366574866,0.04272450226310895,0.09782412570462111,0.007560554736793242,16,0
0.0,0.0,0.0,0.0,0.0002003769089657646,5,0
0.6367,0.029250616031308886,0.0011626610652479686,0.02173700377609517,0.0034257772202846886,2,0
0.53,0.0007537324249891289,0.0018124263401666431,0.008910888936715081,0.000758426600435419,4,0
0.6287,0.24113639657921437,0.2781971412187188,0.34782466918406346,0.020310537454284842,16,0
0.6235,0.031772720684157124,0.0009600332369507649,0.023910921545481623,0.009172586969422818,16,0
0.9,5.7979417306856065e-05,1.675955664619089e-05,0.00010652197069993632,0.00032327474646476687,15,0
0.6788000000000001,0.0038266415422525003,0.013230372645670582,0.0026065274054943603,0.0046457386343712525,16,0
0.67,0.031743730975503696,0.013332508462158384,0.02173700377609517,0.003837551768209335,2,0
0.6621000000000001,0.016292216263226553,3.960693673616854e-05,0.0028239191824330056,0.0036161352838021653,15,0
0.5697,0.0031598782432236557,0.00027328338286339835,0.008693497159776435,0.004069988982609622,15,0
0.6669,0.0315408030149297,0.007227845084259878,0.026084839314868078,0.0052274995934018555,16,0
0.756,0.06395129728946224,0.0271518088500902,0.0104326313752856,0.005323680509705423,3,0
0.7000000000000001,2.8989708653428032e-05,1.675955664619089e-05,3.0434848771410374e-05,0.00020872594683933813,16,0
0.5288,0.044963038121466875,0.06023293815003347,0.1521720699392825,0.005442236847510167,15,0
0.5962,0.0011305986374836932,0.0032552333136769726,0.019563086006708714,0.0014220081306270428,2,0
0.6341000000000001,0.006029859399913031,0.011165471793391512,0.03043267485364099,0.004478757876899782,1,0
0.6562000000000001,0.033917959124510795,0.0028529321274970505,0.10869371455155338,0.004514825720513619,16,0
0.5851000000000001,0.006319756486447311,1.5558341075957776e-05,0.015215250467935803,0.0035356505587009163,1,0
0.63,0.000869691259602841,0.000241132396644175,0.019563086006708714,0.002039502971756541,1,0
0.6889000000000001,0.05499347731555298,0.011179479362430045,0.041302263700573265,0.008628563661580766,1,0
0.77,0.03383098999855051,0.014727474084110972,0.0027260928828106152,0.006977791893217809,2,0
0.6204000000000001,0.004551384258588201,0.006924703354120102,0.049997934778119084,0.004084015366237225,1,0
0.7461000000000001,0.1106537179301348,0.12616688644020546,0.09565020793523465,0.007035901196817882,4,0
0.71,0.0016524133932453978,0.002968530998448268,0.006084795836512689,0.0017983827579677372,1,0
0.61,0.0002609073778808523,0.0024280835230879407,0.0023140593783899533,0.0007477398319572449,5,0
0.7090000000000001,0.36170459486882156,0.25944436194980225,0.39130302457179256,0.017050405145411854,16,0
0.45,0.0003188867951877084,0.0034199756511278097,0.023910921545481623,0.0006605758765571374,6,0
0.6084,0.0022322075663139583,0.0007863310352978133,0.015650034021813093,0.0026873883107458463,16,0
